,ocr_text_raw,math_category
648,"19. 집합 \( U=\{x \mid-5 \leq x \leq 5, x \) 는 정수 \( \} \) 의 공집합이 아닌 부분집합 \( X \) 에 대하여 두 집합 \( A, B \) 를
\[
\begin{array}{l}
A=\{a \mid a \text { 는 } x \text { 의 실수인 네제곱근, } x \in X\}, \\
B=\{b \mid b \text { 는 } x \text { 의 실수인 세제곱근, } x \in X\}
\end{array}
\]

라 하자. \( n(A)=9, n(B)=7 \) 이 되도록 하는 집합 \( X \) 의 모든 원소의 합의 최댓값을 구하시오. [3점]",지수함수와 로그함수
649,"20. 두 다항함수 \( f(x), g(x) \) 가 모든 실수 \( x \) 에 대하여
\[
x f(x)=\left(-\frac{1}{2} x+3\right) g(x)-x^{3}+2 x^{2}
\]

을 만족시킨다. 상수 \( k(k \neq 0) \) 에 대하여
\[
\lim _{x \rightarrow 2} \frac{g(x-1)}{f(x)-g(x)} \times \lim _{x \rightarrow \infty} \frac{\{f(x)\}^{2}}{g(x)}=k
\]

일 때, \( k \) 의 값을 구하시오. [4점]",함수의 극한과 연속
650,"21. 그림과 같이 중심이 0 , 반지름의 길이가 6 이고 증심각의 크기가 \( \frac{\pi}{2} \) 인 부채꼴 OAB 가 있다. 호 AB 위에 점 C 를 \( \overline{\mathrm{AC}}=4 \sqrt{2} \) 가 되도록 잡는다. 호 AC 위의 한 점 D 에 대하여 점 D 를 지나고 선분 OA 에 평행한 직선과 점 C 를 지나고 선분 AC 에 수직인 직선이 만나는 점을 E 라 하자. 삼각형 CED 의 외접원의 반지름의 길이가 \( 3 \sqrt{2} \) 일 때, \( \overline{\mathrm{AD}}=p+q \sqrt{7} \) 을 만족시키는 두 유리수 \( p, q \) 에 대하여 \( 9 \times|p \times q| \) 의 값을 구하시오. (단, 점 D 는 점 A 도 아니고 점 C 도 아니다.) [4점]",고1/고2 공통수학
651,"22. 최고차항의 계수가 4 이고 서로 다른 세 극값을 갖는 사차함수 \( f(x) \) 와 두 함수 \( g(x) \),
\[
h(x)=\left\{\begin{array}{ll}
4 x+2 & (x<a) \\
-2 x-3 & (x \geq a)
\end{array}\right.
\]

가 있다. 세 함수 \( f(x), g(x), h(x) \) 가 다음 조건을 만족시킨다.
(가) 모든 실수 \( x \) 에 대하여
\[
|g(x)|=f(x), \lim _{t \rightarrow 0+} \frac{g(x+t)-g(x)}{t}=\left|f^{\prime}(x)\right|
\]

이다.
(나) 함수 \( g(x) h(x) \) 는 실수 전체의 집합에서 연속이다.
\( g(0)=\frac{40}{3} \) 일 때, \( g(1) \times h(3) \) 의 값을 구하시오. (단, \( a \) 는 상수이다.)
[4점]",함수의 극한과 연속
652,"23. 두 사건 \( A, B \) 에 대하여
\[
\mathrm{P}(A \cup B)=\frac{2}{3}, \quad \mathrm{P}(A)+\mathrm{P}(B)=4 \times \mathrm{P}(A \cap B)
\]

일 때, \( \mathrm{P}(A \cap B) \) 의 값은? [2점]
(1) \( \frac{5}{9} \)
(2) \( \frac{4}{9} \)
(3) \( \frac{1}{3} \)
(4) \( \frac{2}{9} \)
(5) \( \frac{1}{9} \)",확률
653,"24. 다항식 \( \left(a x^{2}+1\right)^{6} \) 의 전개식에서 \( x^{4} \) 의 계수가 30 일 때, 양수 \( a \) 의 값은? [3점]
(1) 1
(2) \( \sqrt{2} \)
(3) \( \sqrt{3} \)
(4) 2
(5) \( \sqrt{5} \)",확률
654,"25. \( 4 \leq x \leq y \leq z \leq w \leq 12 \) 를 만족시키는 짝수 \( x, y, z, w \) 의 모든 순서쌍 \( (x, y, z, w) \) 의 개수는? [3점]
(1) 70
(2) 74
(3) 78
(4) 82
(5) 86",확률
655,"26. 두 집합 \( X=\{1,2,3,4,5\}, Y=\{1,2,3,4\} \) 에 대하여 다음 조건을 만족시키는 함수 \( f: X \rightarrow Y \) 의 개수는? [3점]
(가) \( f(1)+f(2)=4 \)
(나) 1 은 함수 \( f \) 의 치역의 원소이다.
(1) 145
(2) 150
(3) 155
(4) 160
(5) 165",경우의 수
656,"27. 다음 조건을 만족시키는 10 이하의 자연수 \( a, b, c, d \) 의 모든 순서쌍 \( (a, b, c, d) \) 의 개수는? [3점]
(가) \( a \times b \times c \times d=108 \)
(나) \( a, b, c, d \) 중 서로 같은 수가 있다.
(1) 32
(2) 36
(3) 40
(4) 44
(5) 48",경우의 수
657,"28. 그림 과 같이 A 열에 3 개, B 열에 4 개로 구성된 총 7 개의 좌석이 있다. 1 학년 학생 2 명, 2 학년 학생 2 명, 3 학년 학생 3 명 모두가 이 7 개의 좌석 증 임의로 1 개씩 선택하여 앉을 때, 다음 조건을 만족시키도록 앉을 확률은? (단, 한 좌석에는 한 명의 학생만 앉는다.) [4점]
(가) A 열의 좌석에는 서로 다른 두 학년의 학생들이 앉되, 같은 학년의 학생끼리는 이웃하여 앉는다.
(나) B 열의 좌석에는 같은 학년의 학생끼리 이웃하지 않도록 앉는다.
(1) \( \frac{2}{15} \)
(2) \( \frac{16}{105} \)
(3) \( \frac{6}{35} \)
(4) \( \frac{4}{21} \)
(5) \( \frac{22}{105} \)",확률
658,"29. 다음 조건을 만족시키는 자연수 \( a, b, c, d, e \) 의 모든 순서쌍 \( (a, b, c, d, e) \) 의 개수를 구하시오. [4점]
(가) \( a+b+c+d+e=11 \)
(나) \( a+b \) 는 짝수이다.
(다) \( a, b, c, d, e \) 중에서 짝수의 개수는 2 이상이다.",확률
659,"30. 그림과 같이 원판에 반지름의 길이가 1 인 원이 그려져 있고, 원의 둘레를 6 등분하는 6 개의 점과 원의 중심이 표시되어 있다. 이 7 개의 점에 1 부터 7 까지의 숫자가 하나씩 적힌 깃발 7 개를 각각 한 개씩 놓으려고 핱 때, 다음 조건을 만족시키는 경우의 수를 구하시오. (단, 회전하여 일치하는 것은 같은 것으로 본다.) [4점]

깃발이 놓여 있는 7 개의 점 중 3 개의 점을 꼭짓점으로 하는 삼각형이 한 변의 길이가 1 인 정삼각형일 때, 세 꼭짓점에 놓여 있는 깃발에 적힌 세 수의 합은 12 이하이다.",경우의 수
682,"23. 함수 \( f(x)=\sin 2 x \) 에 대하여 \( f^{\prime \prime}\left(\frac{\pi}{4}\right) \) 의 값은? [2점]
(1) -4
(2) -2
(3) 0
(4) 2
(5) 4",미분법
683,"24. 첫째항이 1 이고 공차가 \( d(d>0) \) 인 등차수열 \( \left\{a_{n}\right\} \) 에 대하여 \( \sum_{n=1}^{\infty}\left(\frac{n}{a_{n}}-\frac{n+1}{a_{n+1}}\right)=\frac{2}{3} \) 일 때, \( d \) 의 값은? [3점]
(1) 1
(2) 2
(3) 3
(4) 4
(5) 5",수열
684,"25. 곡선 \( y=e^{2 x}-1 \) 위의 점 \( \mathrm{P}\left(t, e^{2 t}-1\right)(t>0) \) 에 대하여 \( \overline{\mathrm{PQ}}=\overline{\mathrm{OQ}} \) 를 만족시키는 \( x \) 측 위의 점 Q 의 \( x \) 좌표를 \( f(t) \) 라 할 때, \( \lim _{t \rightarrow 0+} \frac{f(t)}{t} \) 의 값은? (단, O 는 원점이다.) [3점]
(1) 1
(2) \( \frac{3}{2} \)
(3) 2
(4) \( \frac{5}{2} \)
(5) 3",함수의 극한과 연속
685,"26. 열린구간 \( (0, \infty) \) 에서 정의된 함수
\[
f(x)=\lim _{n \rightarrow \infty} \frac{x^{n+1}+\left(\frac{4}{x}\right)^{n}}{x^{n}+\left(\frac{4}{x}\right)^{n+1}}
\]

이 있다. \( x>0 \) 일 때, 방정식 \( f(x)=2 x-3 \) 의 모든 실근의 합은?
[3점]
(1) \( \frac{41}{7} \)
(2) \( \frac{43}{7} \)
(3) \( \frac{45}{7} \)
(4) \( \frac{47}{7} \)
(5) 7",수열의 극한
686,"27. 함수 \( f(x)=x^{3}+x+1 \) 의 역함수를 \( g(x) \) 라 하자.

매개변수 \( t \) 로 나타내어진 곡선
\[
x=g(t)+t, \quad y=g(t)-t
\]

에서 \( t=3 \) 일 때, \( \frac{d y}{d x} \) 의 값은? [3점]
(1) \( -\frac{1}{5} \)
(2) \( -\frac{3}{10} \)
(3) \( -\frac{2}{5} \)
(4) \( -\frac{1}{2} \)
(5) \( -\frac{3}{5} \)",미분법
687,"28. 두 상수 \( a(a>0), b \) 에 대하여 두 함수 \( f(x), g(x) \) 를
\[
f(x)=a \sin x-\cos x, \quad g(x)=e^{2 x-b}-1
\]

이라 하자. 두 함수 \( f(x), g(x) \) 가 다음 조건을 만족시킬 때, \( \tan b \) 의 값은? [4점]
(가) \( f(k)=g(k)=0 \) 을 만족시키는 실수 \( k \) 가
열린구간 \( \left(-\frac{\pi}{2}, \frac{\pi}{2}\right) \) 에 존재한다.
(나) 열린구간 \( \left(-\frac{\pi}{2}, \frac{\pi}{2}\right) \) 에서
방정식 \( \{f(x) g(x)\}^{\prime}=2 f(x) \) 의 모든 해의 합은 \( \frac{\pi}{4} \) 이다.
(1) \( \frac{5}{2} \)
(2) 3
(3) \( \frac{7}{2} \)
(4) 4
(5) \( \frac{9}{2} \)",삼각함수
688,"29. 그림과 같이 길이가 3 인 선분 AB 를 삼등분하는 점 중 A 와 가까운 점을 \( \mathrm{C}, \mathrm{B} \) 와 가까운 점을 D 라 하고, 선분 BC 를 지름으로 하는 원을 \( O \) 라 하자. 원 \( O \) 위의 점 P 를
\( \angle \mathrm{BAP}=\theta\left(0<\theta<\frac{\pi}{6}\right) \) 가 되도록 잡고, 두 점 \( \mathrm{P}, \mathrm{D} \) 를 지나는 직선이 원 \( O \) 와 만나는 점 중 P 가 아닌 점을 Q 라 하자. 선분 AQ 의 길이를 \( f(\theta) \) 라 할 때, \( \cos \theta_{0}=\frac{7}{8} \) 인 \( \theta_{0} \) 에 대하여 \( f^{\prime}\left(\theta_{0}\right)=k \) 이다.
\( k^{2} \) 의 값을 구하시오. (단, \( \angle \mathrm{APD}<\frac{\pi}{2} \) 이고 \( 0<\theta_{0}<\frac{\pi}{6} \) 이다.)
[4점]",미분법
689,"30. 수열 \( \left\{a_{n}\right\} \) 은 공비가 0 이 아닌 등비수열이고, 수열 \( \left\{b_{n}\right\} \) 을 모든 자연수 \( n \) 에 대하여
\[
b_{n}=\left\{\begin{array}{cl}
a_{n} & \left(\left|a_{n}\right|<\alpha\right) \\
-\frac{5}{a_{n}} & \left(\left|a_{n}\right| \geq \alpha\right)
\end{array}(\alpha \text { 는 양의 상수 })\right.
\]

라 할 때, 두 수열 \( \left\{a_{n}\right\},\left\{b_{n}\right\} \) 과 자연수 \( p \) 가 다음 조건을 만족시킨다.
(가) \( \sum_{n=1}^{\infty} a_{n}=4 \)
(나) \( \sum_{n=1}^{m} \frac{a_{n}}{b_{n}} \) 의 값이 최소가 되도록 하는 자연수 \( m \) 은 \( p \) 이고, \( \sum_{n=1}^{p} b_{n}=51, \sum_{n=p+1}^{\infty} b_{n}=\frac{1}{64} \) 이다.
\( 32 \times\left(a_{3}+p\right) \) 의 값을 구하시오. [4점]",수열
712,"23. 쌍곡선 \( \frac{x^{2}}{a^{2}}-\frac{y^{2}}{36}=1 \) 의 한 점근선이 \( y=2 x \) 일 때, 양수 \( a \) 의 값은? [2점]
(1) 1
(2) 2
(3) 3
(4) 4
(5) 5",이차곡선
713,"24. 방향이 같은 두 벡터 \( \vec{a}, \vec{b} \) 에 대하여 \( |\vec{a}|=3,|\vec{a}-2 \vec{b}|=6 \) 일 때, 벡터 \( \vec{b} \) 의 크기는? [3점]
(1) 3
(2) \( \frac{7}{2} \)
(3) 4
(4) \( \frac{9}{2} \)
(5) 5",평면벡터
714,"25. 한 초점이 \( \mathrm{F}(c, 0)(c>0) \) 인 타원 \( \frac{x^{2}}{2}+y^{2}=1 \) 위의 점 중 제 1 사분면에 있는 점 \( \mathrm{P}\left(x_{1}, y_{1}\right) \) 에서의 접선의 기을기와 직선 PF 의 기울기의 곱이 1 일 때, \( x_{1}{ }^{2}+y_{1}{ }^{2} \) 의 값은? (단, \( x_{1} \neq c \) ) [3점]
(1) \( \frac{11}{9} \)
(2) \( \frac{4}{3} \)
(3) \( \frac{13}{9} \)
(4) \( \frac{14}{9} \)
(5) \( \frac{5}{3} \)",이차곡선
715,"26. 그림 과 같이 두 초점이 \( \mathrm{F}(c, 0), \mathrm{F}^{\prime}(-c, 0)(c>0) \) 인 쌍곡선 \( \frac{x^{2}}{a^{2}}-\frac{y^{2}}{16}=1 \) 위의 점 중 제 1 사분면에 있는 점을 P 라 하고, 이 쌍곡선과 직선 \( \mathrm{PF}^{\prime} \) 이 만나는 점 중 P 가 아닌 점을 Q 라 하자. \( \overline{\mathrm{PF}}=\overline{\mathrm{QF}} \) 이고 \( \overline{\mathrm{PQ}}=8 \) 일 때, 선분 \( \mathrm{FF}^{\prime} \) 의 길이는? (단, \( a>0 \) )
[3점]
(1) 8
(2) \( 4 \sqrt{5} \)
(3) \( 4 \sqrt{6} \)
(4) \( 4 \sqrt{7} \)
(5) \( 8 \sqrt{2} \)",이차곡선
716,"27. 점 F 를 초점으로 하는 포물선 \( y^{2}=4 x \) 가 있다.

다음 조건을 만족시키는 포물선 \( y^{2}=4 x \) 위의 서로 다른 세 점 \( \mathrm{P}, \mathrm{Q}, \mathrm{R} \) 에 대하여 \( \overline{\mathrm{PF}}+\overline{\mathrm{QF}}+\overline{\mathrm{RF}} \) 의 값은? [3점]

점 P 와 직선 \( y=x-2 \) 사이의 거리를 \( k \) 라 할 때,
이 직선으로부터의 거리가 \( k \) 가 되도륵 하는 포물선 \( y^{2}=4 x \) 위의 점 중 P 가 아닌 점은 \( \mathrm{Q}, \mathrm{R} \) 뿐이다.
(1) 17
(2) \( \frac{35}{2} \)
(3) 18
(4) \( \frac{37}{2} \)
(5) 19",이차곡선
717,"28. 서로 평행한 두 직선 \( l_{1}, l_{2} \) 가 있다.

직선 \( l_{1} \) 위의 점 A 에 대하여 점 A 와 직선 \( l_{2} \) 사이의 거리는 \( d \) 이다. 직선 \( l_{2} \) 위의 점 B 에 대하여 \( |\overrightarrow{\mathrm{AB}}|=5 \) 이고, 직선 \( l_{1} \) 위의 점 C , 직선 \( l_{2} \) 위의 점 D 에 대하여 \( |4 \overrightarrow{\mathrm{AB}}-\overrightarrow{\mathrm{CD}}| \) 의 최솟값은 12 이다. \( |4 \overrightarrow{\mathrm{AB}}-\overrightarrow{\mathrm{CD}}| \) 의 값이 최소일 때의 벡터 \( \overrightarrow{\mathrm{CD}} \) 의 크기를 \( k \) 라 할 때, \( d \times k \) 의 값은? (단, \( d \) 는 \( d \leq 5 \) 인 상수이다.) [4점]
(1) \( 16 \sqrt{7} \)
(2) \( 32 \sqrt{2} \)
(3) 48
(4) \( 16 \sqrt{10} \)
(5) \( 16 \sqrt{11} \)",평면벡터
718,"29. 그림과 같이 초점이 F 인 포물선 \( y^{2}=8 x \) 와

이 포물선 위의 제 1 사분면에 있는 점 P 가 있다. 점 P 를 초점으로 하고 준선이 \( x=k \) 인 포물선 중 점 F 를 지나는 포물선을 \( C \) 라 하자. 포물선 \( y^{2}=8 x \) 와 포물선 \( C \) 가 만나는 두 점을 \( \mathrm{Q}, \mathrm{R} \) 이라 할 때, 사각형 PRFQ 의 둘레의 길이는 18 이다. 삼각형 OFP 의 넓이를 \( S \) 라 할 때, \( S^{2} \) 의 값을 구하시오.
(단, \( k \) 는 점 P 의 \( x \) 좌표보다 크고, O 는 원점이다.) [4점]",이차곡선
719,"30. 그림과 같이 두 초점이 \( \mathrm{F}(c, 0), \mathrm{F}^{\prime}(-c, 0)(c>0) \) 인 타원 \( E_{1} \) 이 있다. 타원 \( E_{1} \) 의 꼭짓점 중 \( x \) 좌표가 양수인 점을 A 라 하고, 두 점 \( \mathrm{A}, \mathrm{F} \) 를 초점으로 하고 점 \( \mathrm{F}^{\prime} \) 을 지나는 타원을 \( E_{2} \) 라 하자. 두 타원 \( E_{1}, E_{2} \) 의 교점 중 \( y \) 좌표가 양수인 점 B 에 대하여 \( \overline{\mathrm{BF}^{\prime}}-\overline{\mathrm{BA}}=\frac{1}{5} \overline{\mathrm{AF}^{\prime}} \) 이 성립한다. 타원 \( E_{2} \) 의 단축의 길이가 \( 4 \sqrt{3} \) 일 때, \( 30 \times c^{2} \) 의 값을 구하시오. [4점]",이차곡선
720,"1. \( \sqrt[3]{54} \times 2^{\frac{5}{3}} \) 의 값은? [2점]
(1) 4
(2) 6
(3) 8
(4) 10
(5) 12",지수함수와 로그함수
721,"2. 함수 \( f(x)=x^{3}-3 x^{2}+x \) 에 대하여 \( \lim _{h \rightarrow 0} \frac{f(3+h)-f(3)}{2 h} \) 의 값은? [2점]
(1) 1
(2) 3
(3) 5
(4) 7
(5) 9",미분법
722,"3. \( \cos \theta>0 \) 이고 \( \sin \theta+\cos \theta \tan \theta=-1 \) 일 때, \( \tan \theta \) 의 값은?
[3점]
(1) \( -\sqrt{3} \)
(2) \( -\frac{\sqrt{3}}{3} \)
(3) \( \frac{\sqrt{3}}{3} \)
(4) 1
(5) \( \sqrt{3} \)",삼각함수
723,"4. 함수
\[
f(x)=\left\{\begin{array}{ll}
2 x+a & (x<3) \\
\sqrt{x+1}-a & (x \geq 3)
\end{array}\right.
\]

이 \( x=3 \) 에서 연속일 때, 상수 \( a \) 의 값은? [3점]
(1) -2
(2) -1
(3) 0
(4) 1
(5) 2",함수의 극한과 연속
724,"5. 다항함수 \( f(x) \) 가
\[
f^{\prime}(x)=x(3 x+2), \quad f(1)=6
\]

을 만족시킬 때, \( f(0) \) 의 값은? [3점]
(1) 1
(2) 2
(3) 3
(4) 4
(5) 5",적분법
725,"6. 공비가 1 보다 큰 등비수열 \( \left\{a_{n}\right\} \) 의 첫째항부터 제 \( n \) 항까지의 합을 \( S_{n} \) 이라 하자.
\[
\frac{S_{4}}{S_{2}}=5, \quad a_{5}=48
\]

일 때, \( a_{1}+a_{4} \) 의 값은? [3점]
(1) 39
(2) 36
(3) 33
(4) 30
(5) 27",급수
726,"7. 함수 \( f(x)=\frac{1}{3} x^{3}-2 x^{2}-5 x+1 \) 이 닫힌구간 \( [a, b] \) 에서 감소할 때, \( b-a \) 의 최댓값은? (단, \( a, b \) 는 \( a<b \) 인 실수이다.)
[3점]
(1) 6
(2) 7
(3) 8
(4) 9
(5) 10",미분법
727,"8. 두 다항함수 \( f(x), g(x) \) 에 대하여
\[
(x+1) f(x)+(1-x) g(x)=x^{3}+9 x+1, \quad f(0)=4
\]

일 때, \( f^{\prime}(0)+g^{\prime}(0) \) 의 값은? [3점]
(1) 1
(2) 2
(3) 3
(4) 4
(5) 5",미분법
728,"9. 좌표평면 위의 두 점 \( (0,0),\left(\log _{2} 9, k\right) \) 를 지나는 직선이 직선 \( \left(\log _{4} 3\right) x+\left(\log _{9} 8\right) y-2=0 \) 에 수직일 때, \( 3^{k} \) 의 값은? (단, \( k \) 는 상수이다.) [4점]
(1) 16
(2) 32
(3) 64
(4) 128
(5) 256",지수함수와 로그함수
729,"10. 시각 \( t=0 \) 일 때 동시에 원점을 출발하여 수직선 위를 움직이는 두 점 \( \mathrm{P}, \mathrm{Q} \) 의 시각 \( t(t \geq 0) \) 에서의 속도가 각각
\[
v_{1}(t)=3 t^{2}-6 t-2, \quad v_{2}(t)=-2 t+6
\]

이다. 출발한 시각부터 두 점 \( \mathrm{P}, \mathrm{Q} \) 가 다시 만날 때까지 점 Q 가 움직인 거리는? [4점]
(1) 7
(2) 8
(3) 9
(4) 10
(5) 11",적분법
730,"11. 공차가 음의 정수인 등차수열 \( \left\{a_{n}\right\} \) 에 대하여
\[
a_{6}=-2, \quad \sum_{k=1}^{8}\left|a_{k}\right|=\sum_{k=1}^{8} a_{k}+42
\]

일 때, \( \sum_{k=1}^{8} a_{k} \) 의 값은? [4점]
(1) 40
(2) 44
(3) 48
(4) 52
(5) 56",수열
731,"12. 실수 \( a \) 에 대하여 함수 \( f(x) \) 는
\[
f(x)=\left\{\begin{array}{ll}
3 x^{2}+3 x+a & (x<0) \\
3 x+a & (x \geq 0)
\end{array}\right.
\]

이다. 함수
\[
g(x)=\int_{-4}^{x} f(t) d t
\]

가 \( x=2 \) 에서 극솟값을 가질 때, 함수 \( g(x) \) 의 극댓값은? [4점]
(1) 18
(2) 20
(3) 22
(4) 24
(5) 26",적분법
732,"13. 그림과 같이
\[
2 \overline{\mathrm{AB}}=\overline{\mathrm{BC}}, \quad \cos (\angle \mathrm{ABC})=-\frac{5}{8}
\]

인 삼각형 ABC 의 외접원을 \( O \) 라 하자. 원 \( O \) 위의 점 P 에 대하여 삼각형 PAC 의 넓이가 최대가 되도록 하는 점 P 를 Q 라 할 때, \( \overline{\mathrm{QA}}=6 \sqrt{10} \) 이다. 선분 AC 위의 점 D 에 대하여 \( \angle \mathrm{CDB}=\frac{2}{3} \pi \) 일 때, 삼각형 CDB 의 외접원의 반지름의 길이는?
[4점]
(1) \( 3 \sqrt{3} \)
(2) \( 4 \sqrt{3} \)
(3) \( 3 \sqrt{6} \)
(4) \( 5 \sqrt{3} \)
(5) \( 4 \sqrt{6} \)",고1/고2 공통수학
733,"14. 두 정수 \( a, b \) 에 대하여 함수 \( f(x) \) 는
\[
f(x)=\left\{\begin{array}{ll}
x^{2}-2 a x+\frac{a^{2}}{4}+b^{2} & (x \leq 0) \\
x^{3}-3 x^{2}+5 & (x>0)
\end{array}\right.
\]

이다. 실수 \( t \) 에 대하여 함수 \( y=f(x) \) 의 그래프와 직선 \( y=t \) 가 만나는 점의 개수를 \( g(t) \) 라 하자. 함수 \( g(t) \) 가 \( t=k \) 에서 불연속인 실수 \( k \) 의 개수가 2 가 되도록 하는 두 정수 \( a, b \) 의 모든 순서쌍 \( (a, b) \) 의 개수는? [4점]
(1) 3
(2) 4
(3) 5
(4) 6
(5) 7",미분법
734,"15. 수열 \( \left\{a_{n}\right\} \) 이 모든 자연수 \( n \) 에 대하여
\[
a_{n+1}=\left\{\begin{array}{ll}
a_{n} & \left(a_{n}>n\right) \\
3 n-2-a_{n} & \left(a_{n} \leq n\right)
\end{array}\right.
\]

을 만족시킬 때, \( a_{5}=5 \) 가 되도록 하는 모든 \( a_{1} \) 의 값의 곱은?
[4점]
(1) 20
(2) 30
(3) 40
(4) 50
(5) 60",수열
735,"16. 방정식 \( 4^{x}=\left(\frac{1}{2}\right)^{x-9} \) 을 만족시키는 실수 \( x \) 의 값을 구하시오.
[3점]",지수함수와 로그함수
736,17. \( \int_{0}^{2}\left(3 x^{2}-2 x+3\right) d x-\int_{2}^{0}(2 x+1) d x \) 의 값을 구하시오. [3점],적분법
737,"18. 수열 \( \left\{a_{n}\right\} \) 에 대하여
\[
\sum_{k=1}^{10} a_{k}+\sum_{k=1}^{9} a_{k}=137, \sum_{k=1}^{10} a_{k}-\sum_{k=1}^{9} 2 a_{k}=101
\]

일 때, \( a_{10} \) 의 값을 구하시오. [3점]",수열
738,"19. 실수 \( a \) 에 대하여 함수 \( f(x)=x^{3}-\frac{5}{2} x^{2}+a x+2 \) 이다.

곡선 \( y=f(x) \) 위의 두 점 \( \mathrm{A}(0,2), \mathrm{B}(2, f(2)) \) 에서의 접선을 각각 \( l, m \) 이라 하자. 두 직선 \( l, m \) 이 만나는 점이 \( x \) 축 위에 있을 때, \( 60 \times|f(2)| \) 의 값을 구하시오. [3점]",미분법
739,"20. 두 함수 \( f(x)=2 x^{2}+2 x-1, g(x)=\cos \frac{\pi}{3} x \) 에 대하여 \( 0 \leq x<12 \) 에서 방정식
\[
f(g(x))=g(x)
\]

를 만족시키는 모든 실수 \( x \) 의 값의 합을 구하시오. [4점]",삼각함수
740,"21. \( a>2 \) 인 실수 \( a \) 에 대하여 기울기가 -1 인 직선이 두 곡선
\[
y=a^{x}+2, \quad y=\log _{a} x+2
\]

와 만나는 점을 각각 \( \mathrm{A}, \mathrm{B} \) 라 하자. 선분 AB 를 지름으로 하는 원의 중심의 \( y \) 좌표가 \( \frac{19}{2} \) 이고 넓이가 \( \frac{121}{2} \pi \) 일 때, \( a^{2} \) 의 값을 구하시오. [4점]",지수함수와 로그함수
741,"22. 함수 \( f(x)=\left|x^{3}-3 x+8\right| \) 과 실수 \( t \) 에 대하여

닫힌구간 \( [t, t+2] \) 에서의 \( f(x) \) 의 최댓값을 \( g(t) \) 라 하자. 서로 다른 두 실수 \( \alpha, \beta \) 에 대하여 함수 \( g(t) \) 는 \( t=\alpha \) 와 \( t=\beta \) 에서만 미분가능하지 않다. \( \alpha \beta=m+n \sqrt{6} \) 일 때, \( m+n \) 의 값을 구하시오. (단, \( m, n \) 은 정수이다.) [4점]",미분법
742,"23. \( { }_{3} \mathrm{H}_{3} \) 의 값은? [2점]
(1) 10
(2) 12
(3) 14
(4) 16
(5) 18",확률
743,"24. 숫자 \( 1,2,3 \) 중에서 중복을 허락하여 4 개를 택해 일렬로 나열하여 만들 수 있는 네 자리 자연수 중 홀수의 개수는?
[3점]
(1) 30
(2) 36
(3) 42
(4) 48
(5) 54",경우의 수
744,"25. 남학생 5 명, 여학생 2 명이 있다. 이 7 명의 학생이 일정한 간격을 두고 원 모양의 탁자에 모두 둘러앉을 때, 여학생끼리 이웃하여 앉는 경우의 수는?
(단, 회전하여 일치하는 것은 같은 것으로 본다.) [3점]
(1) 200
(2) 240
(3) 280
(4) 320
(5) 360",경우의 수
745,"26. 그림과 같이 직사각형 모양으로 연결된 도로망이 있다.

이 도로망을 따라 A 지점에서 출발하여 B 지점까지 최단 거리로 갈 때, P 지점을 지나면서 Q 지점을 지나지 않는 경우의 수는? [3점]
(1) 72
(2) 81
(3) 90
(4) 99
(5) 108",경우의 수
746,"27. 그림과 같이 문자 \( \mathrm{A}, \mathrm{A}, \mathrm{A}, \mathrm{B}, \mathrm{B}, \mathrm{C}, \mathrm{D} \) 가 각각 하나씩 적혀 있는 7 장의 카드와 1 부터 7 까지의 자연수가 각각 하나씩 적혀 있는 7 개의 빈 상자가 있다.

각 상자에 한 장의 카드만 들어가도록 7 장의 카드를 나누어 넣을 때, 문자 A 가 적혀 있는 카드가 들어간 3 개의 상자에 적힌 수의 합이 홀수가 되도록 나누어 넣는 경우의 수는? (단, 같은 문자가 적힌 카드끼리는 서로 구별하지 않는다.)
[3점]
(1) 144
(2) 168
(3) 192
(4) 216
(5) 240",경우의 수
747,"28. 다음 조건을 만족시키는 자연수 \( a, b, c \) 의 모든 순서쌍 \( (a, b, c) \) 의 개수는? [4점]
\[
\begin{array}{l}
\text { (가) } a b^{2} c=720 \\
\text { (나) } a \text { 와 } c \text { 는 서로소가 아니다. }
\end{array}
\]
(1) 38
(2) 42
(3) 46
(4) 50
(5) 54",경우의 수
748,"29. 세 명의 학생에게 서로 다른 종류의 초콜릿 3 개와

같은 종류의 사탕 5 개를 다음 규칙에 따라 남김없이 나누어 주는 경우의 수를 구하시오.
(단, 사탕을 받지 못하는 학생이 있을 수 있다.) [4점]
(가) 적어도 한 명의 학생은 초콜릿을 받지 못한다.
(나) 각 학생이 받는 초콜릿의 개수와 사탕의 개수의 합은 2 이상이다.",확률
749,"30. 집합 \( X=\{1,2,3,4,5\} \) 에 대하여 다음 조건을 만족시키는 함수 \( f: X \rightarrow X \) 의 개수를 구하시오. [4점]
(가) \( f(1) \leq f(2) \leq f(3) \)
(나) \( 1<f(5)<f(4) \)
(다) \( f(a)=b, f(b)=a \) 를 만족시키는 집합 \( X \) 의 서로 다른 두 원소 \( a, b \) 가 존재한다.",확률
